station_origin,station_destination,flows,population,jobs,distance
Northolt,East Putney,5,3585,1877,18779.834643914975
Northolt,Edgware,0,3585,772,34392.43240147596
Northolt,Edgware Road,10,3585,6868,17586.198323443143
Northolt,Elephant & Castle,17,3585,6427,22316.356297075796
Northolt,Elm Park,2,3585,269,44151.879879256885
Northolt,Embankment,4,3585,10220,19977.51862650766
Northolt,Euston,16,3585,16800,19797.464940200505
Northolt,Fairlop,0,3585,182,42580.84469370542
Northolt,Farringdon,2,3585,25592,22518.83305150976
Northolt,Finchley Central,3,3585,1921,29916.948512888914
Northolt,Finchley Road,2,3585,3417,21422.55144261156
Northolt,Finsbury Park,22,3585,6769,24750.2942514439
Northolt,Fulham Broadway,13,3585,4200,16024.46837289997
Northolt,Gants Hill,1,3585,601,37923.80331513329
Northolt,Gloucester Road,10,3585,5194,15992.827398800799
Northolt,Golders Green,1,3585,1871,26766.6708481425
Northolt,Goodge Street,6,3585,6457,19620.323967532404
Northolt,Great Portland Street,2,3585,6936,19447.858136213807
Northolt,Green Park,15,3585,26754,18696.12103977234
Northolt,Greenford,164,3585,1157,1818.4662603471859
Northolt,Hainault,0,3585,356,43459.52825984884
Northolt,Hammersmith,48,3585,18250,17481.336336233548
Northolt,Hampstead,1,3585,2010,24380.944940961086
Northolt,Hanger Lane,131,3585,1493,5644.786596333464
Northolt,Hendon Central,1,3585,1878,29415.367293935506
Northolt,High Barnet,0,3585,953,36169.946005840146
Northolt,High Street Kensington,15,3585,5427,15109.343289735887
Northolt,Highbury & Islington,14,3585,25385,23242.687623608883
Northolt,Highgate,1,3585,856,25797.37130940218
Northolt,Holborn,74,3585,22346,19772.913255096344
Northolt,Holland Park,42,3585,2063,13448.96429177221
Northolt,Holloway Road,6,3585,1696,23310.832422331256
Northolt,Kennington,2,3585,1161,22507.14547520396
Northolt,Kentish Town,3,3585,3404,22449.02939314362
Northolt,Kew Gardens,0,3585,792,19669.537938871334
Northolt,Kilburn,1,3585,1953,21682.438525161193
Northolt,Kilburn Park,0,3585,823,19369.587079300654
Northolt,King's Cross St. Pancras,33,3585,33330,20660.834613952
Northolt,Knightsbridge,5,3585,6821,18044.976196773896
Northolt,Ladbroke Grove,20,3585,2131,19510.207732786846
Northolt,Lambeth North,6,3585,1319,21320.636014772186
Northolt,Lancaster Gate,20,3585,1820,15645.17030708346
Northolt,Latimer Road,7,3585,1109,20006.34012465072
Northolt,Leicester Square,6,3585,8847,19440.07077207069
Northolt,Leyton,3,3585,1447,31954.379885442097
Northolt,Leytonstone,2,3585,1844,33618.22344573358
Northolt,Liverpool Street,149,3585,61122,23124.57568903678
Northolt,London Bridge,39,3585,29930,22501.722973215677
Northolt,Loughton,0,3585,655,42473.233464571495
Northolt,Maida Vale,1,3585,949,18517.805556372885
Northolt,Manor House,1,3585,1311,25866.407878664304
Northolt,Marble Arch,70,3585,6145,16863.772491843905
Northolt,Marylebone,3,3585,4250,18189.081666329388
Northolt,Mile End,21,3585,3759,27034.80806252372
Northolt,Moorgate,2,3585,24574,23059.90246671663
Northolt,Morden,3,3585,1447,32777.47757479064
Northolt,Mornington Crescent,8,3585,2927,20580.8535375587
Northolt,Newbury Park,0,3585,559,40281.56043603729
Northolt,North Acton,154,3585,3168,8099.079945000873
Northolt,North Greenwich,8,3585,6276,29500.278724111427
Northolt,Notting Hill Gate,142,3585,5490,14148.697754741757
Northolt,Old Street,21,3585,15897,23361.808094971777
Northolt,Oval,4,3585,2544,23422.303159542476
Northolt,Oxford Circus,88,3585,44368,18101.549291902244
Northolt,Paddington,17,3585,20198,16797.567046597364
Northolt,Parsons Green,9,3585,2711,16726.806704328043
Northolt,Perivale,58,3585,532,3414.9013815315984
Northolt,Piccadilly Circus,11,3585,13641,19065.379366300873
Northolt,Pimlico,11,3585,5585,20483.020413974442
Northolt,Plaistow,0,3585,1049,30810.59117401439
Northolt,Putney Bridge,16,3585,2494,17721.26905364451
Northolt,Queen's Park,0,3585,2167,19180.492330859433
Northolt,Queensway,18,3585,1882,14787.020685621786
Northolt,Ravenscourt Park,1,3585,1895,17661.51778645708
Northolt,Redbridge,0,3585,198,36466.05955350627
Northolt,Regent's Park,8,3585,3364,19079.599919927492
Northolt,Richmond,2,3585,5397,21837.701202950968
Northolt,Royal Oak,4,3585,856,17734.863559310943
Northolt,Ruislip Gardens,25,3585,167,3209.8762468668137
Northolt,Russell Square,8,3585,5172,20479.347570310525
Northolt,Seven Sisters,5,3585,10191,28156.18264147281
Northolt,Shepherd's Bush,290,3585,9890,12537.284870487056
Northolt,Shepherd's Bush Market,0,3585,416,18926.21509396612
Northolt,Sloane Square,13,3585,8229,17917.3832498422
Northolt,Snaresbrook,0,3585,512,35276.374063240575
Northolt,South Kensington,24,3585,15325,16744.160878240767
Northolt,South Ruislip,37,3585,289,2323.990520710441
Northolt,South Wimbledon,1,3585,1361,31244.23126423272
Northolt,South Woodford,1,3585,766,36592.19479930859
Northolt,Southfields,3,3585,1351,20410.722738905482
Northolt,Southgate,1,3585,874,33957.72185391128
Northolt,Southwark,24,3585,10326,21403.373888113176
Northolt,St. James's Park,19,3585,13339,19860.447859389973
Northolt,St. John's Wood,4,3585,3982,20759.96878383609
Northolt,St. Paul's,97,3585,13446,21433.548164405067
Northolt,Stamford Brook,0,3585,784,16952.2282322874
Northolt,Stepney Green,1,3585,1879,26005.535685253002
Northolt,Stockwell,4,3585,1623,22815.204376791306
Northolt,Stratford,44,3585,55954,29823.03695951786
Northolt,Swiss Cottage,3,3585,2598,21729.909076641066
Northolt,Temple,1,3585,6780,20772.11262906892
Northolt,Tooting Bec,1,3585,1239,27810.382002106824
Northolt,Tooting Broadway,8,3585,4506,28885.343444452243
Northolt,Tottenham Court Road,80,3585,19126,18975.851597535893
Northolt,Tottenham Hale,3,3585,3239,29309.72180935208
Northolt,Totteridge & Whetstone,0,3585,287,33577.315504693106
Northolt,Tower Hill,6,3585,8286,23122.803448541574
Northolt,Tufnell Park,1,3585,557,23213.630401300383
Northolt,Turnham Green,3,3585,1515,16341.93902200769
Northolt,Turnpike Lane,1,3585,992,28188.067237113046
Northolt,Upminster,0,3585,1132,48233.91920494341
Northolt,Upminster Bridge,0,3585,568,46923.136571162366
Northolt,Upton Park,2,3585,1642,32131.669817446276
Northolt,Uxbridge,2,3585,4316,32286.642061704544
Northolt,Vauxhall,25,3585,16242,21308.348667281978
Northolt,Victoria,96,3585,33251,19083.14226307105
Northolt,Walthamstow Central,1,3585,5271,32282.991283934974
Northolt,Warren Street,29,3585,17309,19251.263738315298
Northolt,Warwick Avenue,1,3585,1174,17730.1929864217
Northolt,Waterloo,21,3585,23466,20746.946958596578
Northolt,West Acton,31,3585,488,9910.574719743401
Northolt,West Brompton,13,3585,5859,15081.706496491313
Northolt,West Ham,1,3585,5487,29880.75568045633
Northolt,West Hampstead,0,3585,5856,20666.81691789379
Northolt,West Ruislip,48,3585,194,5334.269443353156
Northolt,Westbourne Park,7,3585,1347,18704.267805354113
Northolt,Westminster,28,3585,15466,20119.901234378514
Northolt,White City,179,3585,5966,11236.783777227593
Northolt,Whitechapel,12,3585,17633,24925.371501758484
Northolt,Willesden Green,0,3585,830,22867.496454998247
Northolt,Wimbledon,22,3585,6295,23426.28477347726
Northolt,Wimbledon Park,2,3585,596,21770.372508887973
Northolt,Wood Green,2,3585,2146,29118.89286251621
Northolt,Woodford,0,3585,706,38304.14971532161
Northolt,Woodside Park,2,3585,745,32100.21380794233
Northwick Park,Acton Town,3,2114,2202,15450.637190228132
Northwick Park,Aldgate,53,2114,7782,20622.506761202105
Northwick Park,Aldgate East,2,2114,7932,20866.288645872464
Northwick Park,Alperton,0,2114,741,10477.54924669605
Northwick Park,Amersham,1,2114,256,24611.218716989464
Northwick Park,Angel,6,2114,8103,17620.457203787617
Northwick Park,Archway,1,2114,2193,21713.20972979507
Northwick Park,Arnos Grove,0,2114,748,26581.36377766867
Northwick Park,Arsenal,0,2114,315,19756.845427320983
Northwick Park,Baker Street,74,2114,14973,13953.880139796434
Northwick Park,Balham,2,2114,3814,25699.711418941388
Northwick Park,Bank and Monument,23,2114,78549,19908.994530841173
Northwick Park,Barbican,41,2114,9134,18759.046864356573
Northwick Park,Barking,1,2114,7004,31967.313928367752
Northwick Park,Barkingside,0,2114,262,36288.75226212318
Northwick Park,Barons Court,3,2114,2956,20721.168216249538
Northwick Park,Bayswater,0,2114,615,17676.172834862555
Northwick Park,Becontree,0,2114,456,35261.76631406494
Northwick Park,Bermondsey,5,2114,3172,22215.471037192176
Northwick Park,Bethnal Green,0,2114,4660,22307.643825608488
Northwick Park,Blackfriars,7,2114,10849,19150.0749540265
Northwick Park,Blackhorse Road,1,2114,2955,21499.76257343413
Northwick Park,Bond Street,44,2114,20967,15698.158370504354
Northwick Park,Borough,1,2114,3254,20642.23836603195
Northwick Park,Boston Manor,0,2114,892,18962.37384018295
Northwick Park,Bounds Green,0,2114,778,25227.12128729243
Northwick Park,Bow Road,0,2114,1193,24563.99144133899
Northwick Park,Brixton,5,2114,5084,23266.43675653825
Northwick Park,Bromley-by-Bow,1,2114,1613,25572.761350700857
Northwick Park,Caledonian Road,3,2114,1803,18474.838848458297
Northwick Park,Camden Town,1,2114,6348,18677.106966982803
Northwick Park,Canada Water,11,2114,20443,23204.987957752677
Northwick Park,Canary Wharf,89,2114,58772,25296.416958636175
Northwick Park,Canning Town,15,2114,15428,27344.21444157811
Northwick Park,Cannon Street,4,2114,4698,20058.517956300482
Northwick Park,Canons Park,3,2114,526,9008.943100597502
Northwick Park,Chalfont & Latimer,1,2114,554,21225.558569633034
Northwick Park,Chancery Lane,9,2114,15391,17964.31849302743
Northwick Park,Charing Cross,11,2114,7016,17263.109331603075
Northwick Park,Chesham,3,2114,243,27541.494957891722
Northwick Park,Chorleywood,5,2114,702,17712.705278175294
Northwick Park,Clapham Common,1,2114,2020,23274.758585390253
Northwick Park,Clapham North,0,2114,1238,22632.001094011623
Northwick Park,Clapham South,1,2114,1513,24527.076818125075
Northwick Park,Colliers Wood,0,2114,865,29030.25796668393
Northwick Park,Covent Garden,4,2114,4355,17431.52359670729
Northwick Park,Croxley,4,2114,340,13674.28322802121
Northwick Park,Dagenham East,0,2114,649,37969.19488018161
Northwick Park,Dagenham Heathway,0,2114,1108,36689.967091132035
Northwick Park,Dollis Hill,10,2114,847,6291.617916935857
Northwick Park,Ealing Broadway,1,2114,4846,15989.31144404467
Northwick Park,Ealing Common,3,2114,915,14424.014361090372
Northwick Park,Earl's Court,3,2114,6613,20413.36019770464
Northwick Park,East Acton,1,2114,1505,20598.22770195009
Northwick Park,East Finchley,0,2114,1253,25052.435184220438
Northwick Park,East Ham,0,2114,2062,29924.343842650458
Northwick Park,East Putney,0,2114,1877,24110.488656667898
Northwick Park,Eastcote,12,2114,364,5728.467362107182
Northwick Park,Edgware Road,8,2114,6868,14988.720507260965
Northwick Park,Elephant & Castle,6,2114,6427,19942.277822630123
Northwick Park,Elm Park,0,2114,269,40264.98323656473
Northwick Park,Embankment,6,2114,10220,17603.440152061987
Northwick Park,Euston Square,53,2114,8093,15400.659803362068
Northwick Park,Fairlop,0,2114,182,37457.48209813516
Northwick Park,Farringdon,138,2114,25592,18298.136920614957
Northwick Park,Finchley Road,63,2114,3417,10419.242892481672
Northwick Park,Finsbury Park,2,2114,6769,19353.084761814614
Northwick Park,Fulham Broadway,0,2114,4200,21355.122385652892
Northwick Park,Gants Hill,0,2114,601,32800.440719563034
Northwick Park,Gloucester Road,3,2114,5194,20154.028979253966
Northwick Park,Goldhawk Road,0,2114,370,20668.987458307827
Northwick Park,Great Portland Street,62,2114,6936,14780.69958510257
Northwick Park,Green Park,33,2114,26754,16738.037292714132
Northwick Park,Hainault,0,2114,356,38336.16566427858
Northwick Park,Hammersmith,17,2114,18250,19827.33613032881
Northwick Park,Harrow-on-the-Hill,51,2114,3019,1303.1318574247339
Northwick Park,Hatton Cross,2,2114,1219,27518.924540551627
Northwick Park,Heathrow Terminals 2 & 3,0,2114,2406,29931.675486342887
Northwick Park,High Barnet,0,2114,953,33675.989222448334
Northwick Park,High Street Kensington,4,2114,5427,19386.86661095648
Northwick Park,Highbury & Islington,6,2114,25385,17295.74080137395
Northwick Park,Highgate,0,2114,856,23303.41452601037
Northwick Park,Hillingdon,9,2114,318,10443.684572102187
Northwick Park,Holborn,21,2114,22346,17398.83478065067
Northwick Park,Holland Park,0,2114,2063,18779.618304525135
Northwick Park,Holloway Road,2,2114,1696,19090.136291436454
Northwick Park,Hornchurch,0,2114,451,41809.310448253775
Northwick Park,Hounslow Central,1,2114,708,23236.36718730825
Northwick Park,Hounslow East,1,2114,843,22490.682803887332
Northwick Park,Hounslow West,0,2114,401,24715.450879304688
Northwick Park,Hyde Park Corner,1,2114,2410,17517.92659298096
Northwick Park,Ickenham,2,2114,282,9319.247376899293
Northwick Park,Kennington,1,2114,1161,20133.06700075829
Northwick Park,Kentish Town,0,2114,3404,19955.07260975181
Northwick Park,Kilburn,8,2114,1953,8722.785228565846
Northwick Park,King's Cross St. Pancras,49,2114,33330,16440.1384830572
Northwick Park,Kingsbury,2,2114,1018,6069.640523036709
Northwick Park,Knightsbridge,12,2114,6821,18101.880181280867
Northwick Park,Ladbroke Grove,4,2114,2131,18489.992470296227
Northwick Park,Lambeth North,1,2114,1319,18946.557540326514
Northwick Park,Lancaster Gate,0,2114,1820,17600.19679003279
Northwick Park,Latimer Road,2,2114,1109,19149.573005135768
Northwick Park,Leicester Square,2,2114,8847,17065.992297625016
Northwick Park,Leyton,1,2114,1447,26831.017289871845
Northwick Park,Leytonstone,0,2114,1844,28494.860850163324
Northwick Park,Liverpool Street,72,2114,61122,19900.422679154017
Northwick Park,London Bridge,59,2114,29930,20127.644498770005
Northwick Park,Maida Vale,0,2114,949,17497.590293882266
Northwick Park,Manor House,0,2114,1311,20469.19838903502
Northwick Park,Mansion House,8,2114,7815,19810.339250149635
Northwick Park,Marble Arch,6,2114,6145,16381.594605272347
Northwick Park,Marylebone,1,2114,4250,14492.178465590601
Northwick Park,Mile End,4,2114,3759,23939.059275443033
Northwick Park,Moor Park,18,2114,550,10764.132579615174
Northwick Park,Moorgate,68,2114,24574,19466.335230551686
Northwick Park,Morden,0,2114,1447,31641.9724132358
Northwick Park,Neasden,5,2114,732,5506.034903181142
Northwick Park,Newbury Park,0,2114,559,35158.19784046703
Northwick Park,North Acton,0,2114,3168,19417.70838560778
Northwick Park,North Ealing,0,2114,332,13499.605906956114
Northwick Park,North Greenwich,7,2114,6276,27126.20024966576
Northwick Park,North Harrow,3,2114,190,3282.760579906684
Northwick Park,Northfields,1,2114,864,18031.52169493896
Northwick Park,Northwood,42,2114,1018,8545.833467206778
Northwick Park,Northwood Hills,13,2114,488,6959.164582493601
Northwick Park,Notting Hill Gate,2,2114,5490,18426.221075962352
Northwick Park,Oakwood,0,2114,423,30426.157218398203
Northwick Park,Old Street,10,2114,15897,19141.111964076976
Northwick Park,Osterley,0,2114,521,21523.188131444094
Northwick Park,Oval,3,2114,2544,21048.224685096804
Northwick Park,Oxford Circus,24,2114,44368,15727.470817456571
Northwick Park,Paddington,11,2114,20198,15777.351784106744
Northwick Park,Park Royal,1,2114,1552,12399.947456327724
Northwick Park,Parsons Green,0,2114,2711,22057.460717080965
Northwick Park,Piccadilly Circus,18,2114,13641,16691.3008918552
Northwick Park,Pimlico,4,2114,5585,19347.515252419602
Northwick Park,Pinner,12,2114,292,4800.515990797538
Northwick Park,Plaistow,0,2114,1049,27303.019372638093
Northwick Park,Preston Road,20,2114,411,1733.1337992219949
Northwick Park,Putney Bridge,1,2114,2494,23051.923066397434
Northwick Park,Queensbury,2,2114,439,7315.635757400363
Northwick Park,Queensway,1,2114,1882,18458.346411494465
Northwick Park,Rayners Lane,10,2114,426,3909.11298418937
Northwick Park,Redbridge,0,2114,198,31342.696957936012
Northwick Park,Regent's Park,0,2114,3364,14749.420189431323
Northwick Park,Richmond,0,2114,5397,23144.882425715416
Northwick Park,Rickmansworth,16,2114,937,14161.352037611434
Northwick Park,Royal Oak,2,2114,856,16714.648296820324
Northwick Park,Ruislip,5,2114,257,7533.592394551022
Northwick Park,Ruislip Manor,7,2114,408,6854.706414312403
Northwick Park,Russell Square,3,2114,5172,17310.639187800458
Northwick Park,Seven Sisters,4,2114,10191,22758.973151843526
Northwick Park,Shepherd's Bush,0,2114,9890,17867.93888323998
Northwick Park,Shepherd's Bush Market,0,2114,416,20229.69803582037
Northwick Park,Sloane Square,8,2114,8229,19113.39611474506
Northwick Park,Snaresbrook,0,2114,512,30153.011467670323
Northwick Park,South Ealing,0,2114,670,17578.576404262123
Northwick Park,South Harrow,0,2114,387,5714.669690325213
Northwick Park,South Kensington,14,2114,15325,19402.695499813995
Northwick Park,South Wimbledon,1,2114,1361,30108.726102677883
Northwick Park,South Woodford,1,2114,766,31468.83220373834
Northwick Park,Southfields,0,2114,1351,25741.376751658405
Northwick Park,Southgate,1,2114,874,28560.512364281996
Northwick Park,Southwark,31,2114,10326,19029.295413667503
Northwick Park,St. James's Park,17,2114,13339,18722.56682722708
Northwick Park,St. John's Wood,39,2114,3982,12034.5359295119
Northwick Park,St. Paul's,19,2114,13446,19059.469689959395
Northwick Park,Stanmore,3,2114,983,10428.612576843158
Northwick Park,Stepney Green,2,2114,1879,22909.786898172315
Northwick Park,Stockwell,3,2114,1623,21679.699215236466
Northwick Park,Stratford,20,2114,55954,24699.674363947608
Northwick Park,Sudbury Hill,1,2114,277,7200.135349359383
